Company Name,Job Title,Salaries Reported,Location, Gross Salary 
Affle,Data Scientist,1,Bangalore," 1,191.95 "
Qualcomm,Data Scientist,1,Bangalore," 1,191.95 "
Monty Telecom Development,Data Scientist,1,Bangalore," 1,191.95 "
Vervenest,Data Scientist,1,Bangalore," 1,191.95 "
YDI Solutions,Data Scientist,1,Bangalore," 1,191.95 "
AIEnterprise,Data Scientist,1,Bangalore," 1,191.95 "
Ramus Musik,Data Scientist,1,Bangalore," 1,191.95 "
Trendwise Analytics,Data Scientist,1,Bangalore," 1,191.95 "
HackerEarth,Data Scientist,1,Bangalore," 1,191.95 "
LivNSense,Data Scientist,1,Bangalore," 1,191.95 "
Inflexion Analytics,Data Scientist,1,Bangalore," 1,191.95 "
Arcadix,Data Scientist,1,Bangalore," 1,191.95 "
Vedantu,Data Scientist,1,Bangalore," 1,191.95 "
yellow.ai,Data Scientist,1,Bangalore," 1,191.95 "
IBM Interactive Experience,Data Scientist,1,Bangalore," 1,191.95 "
Nucleus Software Exports,Data Scientist,1,Bangalore," 1,191.95 "
Genesis Group Software Developers,Data Scientist,1,Bangalore," 1,191.95 "
PokerStars,Data Scientist,1,Bangalore," 1,191.95 "
The Self Employed Association,Data Scientist,1,Bangalore," 1,191.95 "
Goldman Sachs,Data Scientist,1,Bangalore," 1,191.95 "
Algo8.ai,Data Scientist,1,Bangalore," 1,191.95 "
Saisree Engineers,Data Scientist,1,Bangalore," 1,191.95 "
TBM Technologies Pvt,Data Scientist,1,Bangalore," 1,191.95 "
Red Hat,Data Scientist,1,Bangalore," 1,191.95 "
Adobe,Data Scientist,1,Bangalore," 1,191.95 "
Toastmasters International,Data Scientist,1,Bangalore," 1,191.95 "
KYC Hub,Data Scientist,1,Bangalore," 1,191.95 "
National Institute of Technology Karnataka,Data Scientist,1,Bangalore," 1,191.95 "
Ultramatics,Data Scientist,1,Bangalore," 1,191.95 "
MResult Services,Data Scientist,1,Bangalore," 1,191.95 "
Simple Lecture,Data Scientist,1,Bangalore," 1,191.95 "
Yes Bank,Data Scientist,1,Bangalore," 1,191.95 "
UnitedHealthCare,Data Scientist,1,Bangalore," 1,191.95 "
The Data Team,Data Scientist,1,Bangalore," 1,191.95 "
SeedOlabs,Data Scientist,1,Bangalore," 1,191.95 "
Symphony Teleca,Data Scientist,1,Bangalore," 1,191.95 "
Artigiani,Data Scientist,1,Bangalore," 1,191.95 "
Midcoast Regional Redevelopment Authority,Data Scientist,1,Bangalore," 1,191.95 "
Datamatics Global Services,Data Scientist,1,Bangalore," 1,191.95 "
Customer Centria,Data Scientist,1,Bangalore," 1,191.95 "
Raju Tech,Data Scientist,1,Bangalore," 1,191.95 "
ExperienceFlow,Data Scientist,1,Bangalore," 1,191.95 "
BitLogic Software,Data Scientist,1,Bangalore," 1,191.95 "
National Centre for Biological Sciences,Data Scientist,1,Bangalore," 1,191.95 "
Vsoft,Data Scientist,1,Bangalore," 1,191.95 "
Symbiosis Institute of Computer Studies and Research,Data Scientist,1,Bangalore," 1,191.95 "
TheMathCompany,Data Scientist,1,Bangalore," 1,191.95 "
Alackrity Consols,Data Scientist,1,Bangalore," 1,191.95 "
Neudesic,Data Scientist,1,Bangalore," 1,191.95 "
Ravid & Associates,Data Scientist,1,Bangalore," 1,191.95 "
Mad Street Den Systems,Data Scientist,1,Bangalore," 1,191.95 "
RS Software,Data Scientist,1,Bangalore," 1,191.95 "
Happiest Minds Technologies,Data Scientist,1,Bangalore," 1,191.95 "
HDFC Standard Life,Data Scientist,1,Bangalore," 1,191.95 "
AgEye Technologies,Data Scientist,1,Bangalore," 1,191.95 "
ABCDEF,Data Scientist,1,Bangalore," 1,191.95 "
XYX (UK),Data Scientist,1,Bangalore," 1,191.95 "
INEOS,Data Scientist,1,Bangalore," 1,191.95 "
Trell,Data Scientist,1,Bangalore," 1,191.95 "
Fresherworld.com,Data Scientist,1,Bangalore," 1,191.95 "
Data Sutram,Data Scientist,1,Bangalore," 1,191.95 "
dhiOmics Analytics Solutions,Data Scientist,1,Bangalore," 1,191.95 "
Crediwatch,Data Scientist,1,Bangalore," 1,191.95 "
Inspirisys Solutions Limited,Data Scientist,1,Bangalore," 1,191.95 "
Infosys,Data Scientist,1,Bangalore," 1,191.95 "
Proven Consult,Data Scientist,1,Bangalore," 1,191.95 "
Fragma Data Systems,Data Scientist,1,Bangalore," 1,191.95 "
360DigiTMG,Data Scientist,1,Bangalore," 1,191.95 "
Boston Consulting Group,Data Scientist,1,Bangalore," 1,191.95 "
NaviRisk Consulting,Data Scientist,1,Bangalore," 1,191.95 "
Tech Systems,Data Scientist,1,Bangalore," 1,191.95 "
BioXcel Corporation,Data Scientist,1,Bangalore," 1,191.95 "
SellerApp,Data Scientist,1,Bangalore," 1,191.95 "
AAP,Data Scientist,1,Bangalore," 1,191.95 "
Shssns,Data Scientist,1,Bangalore," 1,191.95 "
Tata Elxsi,Data Scientist,1,Bangalore," 1,191.95 "
HDFC ERGO Health Insurance,Data Scientist,1,Bangalore," 1,191.95 "
SKF,Data Scientist,1,Bangalore," 1,191.95 "
Silicon Valley Bank,Data Scientist,1,Bangalore," 1,191.95 "
Congregation Brit Shalom,Data Scientist,1,Bangalore," 1,191.95 "
Quinbay,Data Scientist,1,Bangalore," 1,191.95 "
VINAYA KUMAR,Data Scientist,1,Bangalore," 1,191.95 "
Real Time Signals,Data Scientist,1,Bangalore," 1,191.95 "
Zealeers Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Lava International,Data Scientist,1,Bangalore," 1,191.95 "
Synopsys,Data Scientist,1,Bangalore," 1,191.95 "
Sahaj Software Solutions,Data Scientist,1,Bangalore," 1,191.95 "
SM NetServ Technologies,Data Scientist,1,Bangalore," 1,191.95 "
NCBS,Data Scientist,1,Bangalore," 1,191.95 "
Arjun Kappor,Data Scientist,1,Bangalore," 1,191.95 "
Brisk Technologies,Data Scientist,1,Bangalore," 1,191.95 "
MiQ,Data Scientist,1,Bangalore," 1,191.95 "
Nityo Infotech,Data Scientist,1,Bangalore," 1,191.95 "
Analysts,Data Scientist,1,Bangalore," 1,191.95 "
Innodatatics,Data Scientist,1,Bangalore," 1,191.95 "
SLK Group,Data Scientist,1,Bangalore," 1,191.95 "
Darashaw Consultants,Data Scientist,1,Bangalore," 1,191.95 "
Kapil IT Solutions,Data Scientist,1,Bangalore," 1,191.95 "
LatentView Analytics,Data Scientist,1,Bangalore," 1,191.95 "
K & K Technical Group,Data Scientist,1,Bangalore," 1,191.95 "
TerraBlue XT,Data Scientist,1,Bangalore," 1,191.95 "
Kabbage,Data Scientist,1,Bangalore," 1,191.95 "
GetMyUni,Data Scientist,1,Bangalore," 1,191.95 "
Nones,Data Scientist,1,Bangalore," 1,191.95 "
Impact Analytics,Data Scientist,1,Bangalore," 1,191.95 "
Crytonix Solutions,Data Scientist,1,Bangalore," 1,191.95 "
ExcelR,Data Scientist,1,Bangalore," 1,191.95 "
Digité,Data Scientist,1,Bangalore," 1,191.95 "
CrowdANALYTIX,Data Scientist,1,Bangalore," 1,191.95 "
Rajat Minerals,Data Scientist,1,Bangalore," 1,191.95 "
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore," 1,191.95 "
TeamLease Staffing Solutions,Data Scientist,1,Bangalore," 1,191.95 "
IDK,Data Scientist,1,Bangalore," 1,191.95 "
HTC Global Services,Data Scientist,1,Bangalore," 1,191.95 "
BizViz Technologies,Data Scientist,1,Bangalore," 1,191.95 "
CoffeeBeans Consulting,Data Scientist,1,Bangalore," 1,191.95 "
Aegis,Data Scientist,1,Bangalore," 1,191.95 "
GE,Data Scientist,1,Bangalore," 1,191.95 "
Nagendran & Co,Data Scientist,1,Bangalore," 1,191.95 "
Ritwik IT Services,Data Scientist,1,Bangalore," 1,191.95 "
Niama-Riesser,Data Scientist,1,Bangalore," 1,191.95 "
Edyoo Technologies,Data Scientist,1,Bangalore," 1,191.95 "
OkCredit,Data Scientist,1,Bangalore," 1,191.95 "
Ninestars Information Technologies,Data Scientist,1,Bangalore," 1,191.95 "
W.O. Insurance Brokers,Data Scientist,1,Bangalore," 1,191.95 "
Apra Labs,Data Scientist,1,Bangalore," 1,191.95 "
Amazon,Data Scientist,1,Bangalore," 1,191.95 "
Samsung India Electronics,Data Scientist,1,Bangalore," 1,191.95 "
NIIT,Data Scientist,1,Bangalore," 1,191.95 "
Self,Data Scientist,1,Bangalore," 1,191.95 "
Datalogic,Data Scientist,1,Bangalore," 1,191.95 "
Toyota North America,Data Scientist,1,Bangalore," 1,191.95 "
Neha Bhakat,Data Scientist,1,Bangalore," 1,191.95 "
IDC (International Data Corporation),Data Scientist,1,Bangalore," 1,191.95 "
Batlivala & Karani Securities,Data Scientist,1,Bangalore," 1,191.95 "
& Other Stories,Data Scientist,1,Bangalore," 1,191.95 "
Fresherworld.com,Data Scientist,1,Bangalore," 1,191.95 "
Lincode,Data Scientist,1,Bangalore," 1,191.95 "
Searce,Data Scientist,1,Bangalore," 1,191.95 "
Smarter BIZ Technologies,Data Scientist,1,Bangalore," 1,191.95 "
INSUD PHARMA,Data Scientist,1,Bangalore," 1,191.95 "
Simplify360,Data Scientist,1,Bangalore," 1,191.95 "
Cisco Systems,Data Scientist,1,Bangalore," 1,191.95 "
Himani,Data Scientist,1,Bangalore," 1,191.95 "
Rajat Basak,Data Scientist,1,Bangalore," 1,191.95 "
Kyndryl,Data Scientist,1,Bangalore," 1,191.95 "
Elasto Tech Industries,Data Scientist,1,Bangalore," 1,191.95 "
Anonymous,Data Scientist,1,Bangalore," 1,191.95 "
High Peak Software,Data Scientist,1,Bangalore," 1,191.95 "
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore," 1,191.95 "
na,Data Scientist,1,Bangalore," 1,191.95 "
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore," 1,191.95 "
NoBroker,Data Scientist,1,Bangalore," 1,191.95 "
DataScientest,Data Scientist,1,Bangalore," 1,191.95 "
upGrad,Data Scientist,1,Bangalore," 1,191.95 "
Inceptua,Data Scientist,1,Bangalore," 1,191.95 "
Hudl,Data Scientist,1,Bangalore," 1,191.95 "
Chemdiqas R & D,Data Scientist,1,Bangalore," 1,191.95 "
Tricog Health Services,Data Scientist,1,Bangalore," 1,191.95 "
Raja Software Labs,Data Scientist,1,Bangalore," 1,191.95 "
RockYou,Data Scientist,1,Bangalore," 1,191.95 "
JBT Corporation,Data Scientist,1,Bangalore," 1,191.95 "
Nucsoft,Data Scientist,1,Bangalore," 1,191.95 "
Evarcity,Data Scientist,1,Bangalore," 1,191.95 "
DataScientest,Data Scientist,1,Bangalore," 1,191.95 "
Exdion,Data Scientist,1,Bangalore," 1,191.95 "
Happay,Data Scientist,1,Bangalore," 1,191.95 "
Government Engineering College,Data Scientist,1,Bangalore," 1,191.95 "
Sears,Data Scientist,1,Bangalore," 1,191.95 "
Accurence,Data Scientist,1,Bangalore," 1,191.95 "
EXL Service,Data Scientist,1,Bangalore," 1,191.95 "
IntelliPredikt Technologies,Data Scientist,1,Bangalore," 1,191.95 "
iFuture Robotics,Data Scientist,1,Bangalore," 1,191.95 "
tabdbjsdo,Data Scientist,1,Bangalore," 1,191.95 "
Infosys BPM,Data Scientist,1,Bangalore," 1,191.95 "
Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore," 1,191.95 "
qbeats,Data Scientist,1,Bangalore," 1,191.95 "
Goo-Goo Express Wash,Data Scientist,1,Bangalore," 1,191.95 "
neha gupta,Data Scientist,1,Bangalore," 1,191.95 "
Futureware Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Fortraiz Infosec,Data Scientist,1,Bangalore," 1,191.95 "
Maharshi,Data Scientist,1,Bangalore," 1,191.95 "
Big Data Science Research,Data Scientist,1,Bangalore," 1,191.95 "
Collabera,Data Scientist,1,Bangalore," 1,191.95 "
Orbinet Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Sravathi AI Technology,Data Scientist,1,Bangalore," 1,191.95 "
Reliance Industries,Data Scientist,1,Bangalore," 1,191.95 "
GrayMatter Software Services,Data Scientist,1,Bangalore," 1,191.95 "
Prodotti Poliplastici,Data Scientist,1,Bangalore," 1,191.95 "
Sigmoid Analytics,Data Scientist,1,Bangalore," 1,191.95 "
Acies,Data Scientist,1,Bangalore," 1,191.95 "
Silfra Technologies,Data Scientist,1,Bangalore," 1,191.95 "
CommerceIQ,Data Scientist,1,Bangalore," 1,191.95 "
Safeducate Institute of Learning,Data Scientist,1,Bangalore," 1,191.95 "
Optimum Info Systems,Data Scientist,1,Bangalore," 1,191.95 "
Shiv Nadar University,Data Scientist,1,Bangalore," 1,191.95 "
Okay.com,Data Scientist,1,Bangalore," 1,191.95 "
Deccan Infosystems,Data Scientist,1,Bangalore," 1,191.95 "
AXA,Data Scientist,1,Bangalore," 1,191.95 "
Patrick,Data Scientist,1,Bangalore," 1,191.95 "
PlayShifu,Data Scientist,1,Bangalore," 1,191.95 "
Other,Data Scientist,1,Bangalore," 1,191.95 "
Exponentia DataLabs,Data Scientist,1,Bangalore," 1,191.95 "
Artigiani Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Jindal Aluminium,Data Scientist,1,Bangalore," 1,191.95 "
Cepheid,Data Scientist,1,Bangalore," 1,191.95 "
Talent Zone Consultants,Data Scientist,1,Bangalore," 1,191.95 "
Starcom Information Technology,Data Scientist,1,Bangalore," 1,191.95 "
Not Applicable,Data Scientist,1,Bangalore," 1,191.95 "
Datascribe Technologies,Data Scientist,1,Bangalore," 1,191.95 "
IBM,Data Scientist,1,Bangalore," 1,191.95 "
Akaike Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Tenzai,Data Scientist,1,Bangalore," 1,191.95 "
Grab,Data Scientist,1,Bangalore," 1,191.95 "
Shashank Medi Pharma,Data Scientist,1,Bangalore," 1,191.95 "
Rashi Information Services,Data Scientist,1,Bangalore," 1,191.95 "
Mate Labs,Data Scientist,1,Bangalore," 1,191.95 "
Cognizant Technology Solutions,Data Scientist,1,Bangalore," 1,191.95 "
Gradatim,Data Scientist,1,Bangalore," 1,191.95 "
LTI,Data Scientist,1,Bangalore," 1,191.95 "
Dayananda Sagar College of Engineering,Data Scientist,1,Bangalore," 1,191.95 "
First American Financial Corporation,Data Scientist,1,Bangalore," 1,191.95 "
Pivosys Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Vmoksha Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Swetapadma Das,Data Scientist,1,Bangalore," 1,191.95 "
Darshan Soft-Tech,Data Scientist,1,Bangalore," 1,191.95 "
Ziafa Technologies,Data Scientist,1,Bangalore," 1,191.95 "
Giftiicon,Data Scientist,1,Bangalore," 1,191.95 "
AmberTAG Analytics,Data Scientist,1,Bangalore," 1,191.95 "
VIT Infotech,Data Scientist,1,Bangalore," 1,191.95 "
Allstate India,Data Scientist,1,Bangalore," 1,191.95 "
Ragle,Data Scientist,1,Bangalore," 1,191.95 "
Tata Consultancy Services,Data Scientist,1,Bangalore," 1,191.95 "
eTeam,Data Scientist,1,Bangalore," 1,191.95 "
Losch Engineering,Data Scientist,1,Bangalore," 1,191.95 "
Centelon,Data Scientist,1,Bangalore," 1,191.95 "
Kashish Corporation,Data Scientist,1,Bangalore," 1,191.95 "
Mu Sigma,Data Scientist,1,Bangalore," 1,191.95 "
IITS,Data Scientist,1,Bangalore," 1,191.95 "
CognitiveWorks,Data Scientist,1,Bangalore," 1,191.95 "
Innominds Software,Data Scientist,1,Bangalore," 1,191.95 "
Trident Information Systems,Data Scientist,1,Bangalore," 1,191.95 "
Arvind Internet,Data Scientist,1,Bangalore," 1,191.95 "
Sunrise Senior Living,Data Scientist,1,Bangalore," 1,191.95 "
Dozee,Data Scientist,1,Bangalore," 1,191.95 "
Levi Strauss,Data Scientist,1,Bangalore," 1,191.95 "
AscentHR Services,Data Scientist,1,Bangalore," 1,191.95 "
DataScience.com,Data Scientist,1,Bangalore," 1,191.95 "
Atos-Syntel,Data Scientist,1,Bangalore," 1,191.95 "
Forec Software Solutions,Data Scientist,1,Bangalore," 1,191.95 "
Tata Consultancy Services,Data Scientist,30,Pune," 35,758.50 "
AlgoAnalytics Financial Consultancy,Data Scientist,11,Pune," 13,111.45 "
Cognizant Technology Solutions,Data Scientist,8,Pune," 9,535.60 "
Accenture,Data Scientist,7,Pune," 8,343.65 "
Zensar Technologies,Data Scientist,7,Pune," 8,343.65 "
Bajaj Finance,Data Scientist,7,Pune," 8,343.65 "
SG Analytics,Data Scientist,7,Pune," 8,343.65 "
Infosys,Data Scientist,4,Pune," 4,767.80 "
Capgemini,Data Scientist,4,Pune," 4,767.80 "
LTI,Data Scientist,4,Pune," 4,767.80 "
First Student,Data Scientist,4,Pune," 4,767.80 "
Vodafone,Data Scientist,4,Pune," 4,767.80 "
Amdocs,Data Scientist,3,Pune," 3,575.85 "
Atos-Syntel,Data Scientist,3,Pune," 3,575.85 "
Saama Technologies,Data Scientist,3,Pune," 3,575.85 "
Exela Technologies,Data Scientist,3,Pune," 3,575.85 "
Linsyssoft Technologies,Data Scientist,3,Pune," 3,575.85 "
Axis Bank,Data Scientist,2,Pune," 2,383.90 "
GS Lab,Data Scientist,2,Pune," 2,383.90 "
Searce,Data Scientist,2,Pune," 2,383.90 "
Globant,Data Scientist,2,Pune," 2,383.90 "
e-Zest Solutions,Data Scientist,2,Pune," 2,383.90 "
Datametica,Data Scientist,2,Pune," 2,383.90 "
MindBowser Info Solutions,Data Scientist,2,Pune," 2,383.90 "
Climate Connect,Data Scientist,2,Pune," 2,383.90 "
Eagle TK Infotech,Data Scientist,2,Pune," 2,383.90 "
Xeco,Data Scientist,2,Pune," 2,383.90 "
DeepTek Medical Imaging,Data Scientist,2,Pune," 2,383.90 "
vElement,Data Scientist,2,Pune," 2,383.90 "
Asquared IoT,Data Scientist,2,Pune," 2,383.90 "
Jash Data Sciences,Data Scientist,2,Pune," 2,383.90 "
Amazon,Data Scientist,1,Pune," 1,191.95 "
Amazon,Data Scientist,1,Pune," 1,191.95 "
DXC Technology,Data Scientist,1,Pune," 1,191.95 "
KPMG,Data Scientist,1,Pune," 1,191.95 "
ABC,Data Scientist,1,Pune," 1,191.95 "
Concentrix,Data Scientist,1,Pune," 1,191.95 "
DONE by NONE,Data Scientist,1,Pune," 1,191.95 "
DONE by NONE,Data Scientist,1,Pune," 1,191.95 "
Nones,Data Scientist,1,Pune," 1,191.95 "
ITC Infotech,Data Scientist,1,Pune," 1,191.95 "
Mahindra,Data Scientist,1,Pune," 1,191.95 "
Kotak Mahindra,Data Scientist,1,Pune," 1,191.95 "
eClerx,Data Scientist,1,Pune," 1,191.95 "
Other,Data Scientist,1,Pune," 1,191.95 "
TietoEVRY,Data Scientist,1,Pune," 1,191.95 "
Unacademy,Data Scientist,1,Pune," 1,191.95 "
UBS,Data Scientist,1,Pune," 1,191.95 "
Cummins,Data Scientist,1,Pune," 1,191.95 "
Siemens Digital Industries Software,Data Scientist,1,Pune," 1,191.95 "
Johnson Controls,Data Scientist,1,Pune," 1,191.95 "
Johnson Controls,Data Scientist,1,Pune," 1,191.95 "
Dassault Systemes,Data Scientist,1,Pune," 1,191.95 "
MetLife,Data Scientist,1,Pune," 1,191.95 "
C-DAC,Data Scientist,1,Pune," 1,191.95 "
Nothing Something,Data Scientist,1,Pune," 1,191.95 "
Pitney Bowes,Data Scientist,1,Pune," 1,191.95 "
Internshala,Data Scientist,1,Pune," 1,191.95 "
FIGmd,Data Scientist,1,Pune," 1,191.95 "
TomTom,Data Scientist,1,Pune," 1,191.95 "
FreshersLive,Data Scientist,1,Pune," 1,191.95 "
Sandvik,Data Scientist,1,Pune," 1,191.95 "
Cognizant Softvision,Data Scientist,1,Pune," 1,191.95 "
Goodwill,Data Scientist,1,Pune," 1,191.95 "
IVL Global,Data Scientist,1,Pune," 1,191.95 "
The Fresh Market,Data Scientist,1,Pune," 1,191.95 "
Presidency University (Bangalore),Data Scientist,1,Pune," 1,191.95 "
ABC do ABC,Data Scientist,1,Pune," 1,191.95 "
Apar Technologies,Data Scientist,1,Pune," 1,191.95 "
PharmaACE,Data Scientist,1,Pune," 1,191.95 "
Xcaliber Infotech,Data Scientist,1,Pune," 1,191.95 "
vPhrase,Data Scientist,1,Pune," 1,191.95 "
Motifworks,Data Scientist,1,Pune," 1,191.95 "
ROHIT KUMAR MODI,Data Scientist,1,Pune," 1,191.95 "
Innodatatics,Data Scientist,1,Pune," 1,191.95 "
Viajes,Data Scientist,1,Pune," 1,191.95 "
OnlineSales.ai,Data Scientist,1,Pune," 1,191.95 "
Ellicium Solutions Private Limited,Data Scientist,1,Pune," 1,191.95 "
Tops Office Pros Business Services,Data Scientist,1,Pune," 1,191.95 "
Savitribai Phule Pune University,Data Scientist,1,Pune," 1,191.95 "
CoreView Systems,Data Scientist,1,Pune," 1,191.95 "
Gibots,Data Scientist,1,Pune," 1,191.95 "
SCORG Technologies,Data Scientist,1,Pune," 1,191.95 "
GeoSpoc,Data Scientist,1,Pune," 1,191.95 "
Infodeal,Data Scientist,1,Pune," 1,191.95 "
BancTec,Data Scientist,1,Pune," 1,191.95 "
Ajeenkya DY Patil University,Data Scientist,1,Pune," 1,191.95 "
Aventior,Data Scientist,1,Pune," 1,191.95 "
Navidium,Data Scientist,1,Pune," 1,191.95 "
Express Analytics,Data Scientist,1,Pune," 1,191.95 "
WebShar,Data Scientist,1,Pune," 1,191.95 "
Oasis HR Corporate Solutions,Data Scientist,1,Pune," 1,191.95 "
Tribes.AI,Data Scientist,1,Pune," 1,191.95 "
Argus System,Data Scientist,1,Pune," 1,191.95 "
IFS India Mercantile,Data Scientist,1,Pune," 1,191.95 "
Pisyst,Data Scientist,1,Pune," 1,191.95 "
Comsense Technologies,Data Scientist,1,Pune," 1,191.95 "
Pivotchain Solutions,Data Scientist,1,Pune," 1,191.95 "
ManCorp Innovation Labs,Data Scientist,1,Pune," 1,191.95 "
Robertshaw,Data Scientist,1,Pune," 1,191.95 "
JarvisSoft Technology,Data Scientist,1,Pune," 1,191.95 "
EC Infosolutions,Data Scientist,1,Pune," 1,191.95 "
NutaNXT Technologies,Data Scientist,1,Pune," 1,191.95 "
Speed TechServe,Data Scientist,1,Pune," 1,191.95 "
IMDb,Data Scientist,1,Pune," 1,191.95 "
Expert Freelancer Inc.,Data Scientist,1,Pune," 1,191.95 "
Arya Solution,Data Scientist,1,Pune," 1,191.95 "
GoDutch Marketing,Data Scientist,1,Pune," 1,191.95 "
Srivenk Soft Solutions,Data Scientist,1,Pune," 1,191.95 "
Automaton AI,Data Scientist,1,Pune," 1,191.95 "
Shogini Technoarts,Data Scientist,1,Pune," 1,191.95 "
GOLDFINCH,Data Scientist,1,Pune," 1,191.95 "
Global AI,Data Scientist,1,Pune," 1,191.95 "
Go Digital,Data Scientist,1,Pune," 1,191.95 "
Brahman bhetun,Data Scientist,1,Pune," 1,191.95 "
Aniket Sonawane,Data Scientist,1,Pune," 1,191.95 "
URS Technologies Solutions,Data Scientist,1,Pune," 1,191.95 "
Hritik,Data Scientist,1,Pune," 1,191.95 "
EventStreet,Data Scientist,1,Pune," 1,191.95 "
Flipper Code,Data Scientist,1,Pune," 1,191.95 "
We Are Novella,Data Scientist,1,Pune," 1,191.95 "
IEEE Student Branch VIT Pune,Data Scientist,1,Pune," 1,191.95 "
akhil sajeev,Data Scientist,1,Pune," 1,191.95 "
VisionNLP,Data Scientist,1,Pune," 1,191.95 "
SG Analytics,Junior Data Scientist,2,Pune," 2,383.90 "
Tata Consultancy Services,Data Science,1,Pune," 1,191.95 "
Nones Data Science,Data Science,1,Pune," 1,191.95 "
Tata Technologies,Data Science,1,Pune," 1,191.95 "
JCB,Data Science,1,Pune," 1,191.95 "
The Sparks Foundation,Data Science,1,Pune," 1,191.95 "
iNeuron,Data Science,1,Pune," 1,191.95 "
Insight Data Science,Data Science,1,Pune," 1,191.95 "
Technogeeks,Data Science,1,Pune," 1,191.95 "
Zaynax,Data Science,1,Pune," 1,191.95 "
Senquire Analytics,Data Scientist,1,Pune," 1,191.95 "
Tata Consultancy Services,Senior Data Scientist,1,Pune," 1,191.95 "
Wipro Technologies,Senior Data Scientist,1,Pune," 1,191.95 "
Anonymous,Senior Data Scientist,1,Pune," 1,191.95 "
Bajaj Allianz General Insurance Co,Senior Data Scientist,1,Pune," 1,191.95 "
GE Capital,Senior Data Scientist,1,Pune," 1,191.95 "
AlgoAnalytics Pvt. Ltd.,Senior Data Scientist,1,Pune," 1,191.95 "
Fresher,Junior Data Scientist,1,Pune," 1,191.95 "
Fresherworld.com,Junior Data Scientist,1,Pune," 1,191.95 "
Emerson,Junior Data Scientist,1,Pune," 1,191.95 "
Datametica,Junior Data Scientist,1,Pune," 1,191.95 "
Abzooba,Junior Data Scientist,1,Pune," 1,191.95 "
GeoSpoc,Junior Data Scientist,1,Pune," 1,191.95 "
